DATAFLOW,LAST UPDATE,freq,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,CH:Switzerland,2022,19.3,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,CY:Cyprus,2014,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,CY:Cyprus,2015,22.9,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,CY:Cyprus,2016,23.2,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,CY:Cyprus,2017,21.7,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,CY:Cyprus,2018,20.5,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,CY:Cyprus,2019,20.3,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,CY:Cyprus,2020,19.0,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,CY:Cyprus,2021,19.2,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,CY:Cyprus,2022,18.1,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,CZ:Czechia,2014,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,CZ:Czechia,2015,17.8,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,CZ:Czechia,2016,16.4,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,CZ:Czechia,2017,14.3,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,CZ:Czechia,2018,13.0,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,CZ:Czechia,2019,13.0,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,CZ:Czechia,2020,12.9,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,CZ:Czechia,2021,13.3,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,CZ:Czechia,2022,13.4,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,DE:Germany,2014,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,DE:Germany,2015,19.3,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,DE:Germany,2016,20.6,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,DE:Germany,2017,18.6,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,DE:Germany,2018,17.5,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,DE:Germany,2019,15.4,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,DE:Germany,2020,22.3,b
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,DE:Germany,2021,23.7,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,DE:Germany,2022,24.0,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,DK:Denmark,2014,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,DK:Denmark,2015,16.2,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,DK:Denmark,2016,14.0,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,DK:Denmark,2017,15.1,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,DK:Denmark,2018,15.4,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,DK:Denmark,2019,13.8,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,DK:Denmark,2020,13.4,b
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,DK:Denmark,2021,14.0,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,DK:Denmark,2022,13.8,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EA19:Euro area - 19 countries  (2015-2022),2014,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EA19:Euro area - 19 countries  (2015-2022),2015,25.9,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EA19:Euro area - 19 countries  (2015-2022),2016,25.9,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EA19:Euro area - 19 countries  (2015-2022),2017,24.6,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EA19:Euro area - 19 countries  (2015-2022),2018,23.8,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EA19:Euro area - 19 countries  (2015-2022),2019,22.7,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EA19:Euro area - 19 countries  (2015-2022),2020,24.5,b
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EA19:Euro area - 19 countries  (2015-2022),2021,24.9,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EA19:Euro area - 19 countries  (2015-2022),2022,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EA20:Euro area – 20 countries (from 2023),2014,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EA20:Euro area – 20 countries (from 2023),2015,25.9,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EA20:Euro area – 20 countries (from 2023),2016,25.8,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EA20:Euro area – 20 countries (from 2023),2017,24.6,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EA20:Euro area – 20 countries (from 2023),2018,23.8,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EA20:Euro area – 20 countries (from 2023),2019,22.7,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EA20:Euro area – 20 countries (from 2023),2020,24.5,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EA20:Euro area – 20 countries (from 2023),2021,24.9,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EA20:Euro area – 20 countries (from 2023),2022,25.4,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EE:Estonia,2014,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EE:Estonia,2015,22.2,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EE:Estonia,2016,19.7,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EE:Estonia,2017,18.8,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EE:Estonia,2018,17.0,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EE:Estonia,2019,19.7,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EE:Estonia,2020,17.4,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EE:Estonia,2021,17.4,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EE:Estonia,2022,16.6,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EL:Greece,2014,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EL:Greece,2015,37.7,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EL:Greece,2016,37.2,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EL:Greece,2017,36.5,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EL:Greece,2018,34.1,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EL:Greece,2019,31.2,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EL:Greece,2020,30.8,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EL:Greece,2021,32.0,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EL:Greece,2022,28.1,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,ES:Spain,2014,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,ES:Spain,2015,34.0,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,ES:Spain,2016,33.7,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,ES:Spain,2017,31.9,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,ES:Spain,2018,30.5,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,ES:Spain,2019,31.0,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,ES:Spain,2020,31.6,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,ES:Spain,2021,33.4,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,ES:Spain,2022,32.2,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,"EU:European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2014,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,"EU:European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2015,27.9,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,"EU:European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,27.3,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,"EU:European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,25.6,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,"EU:European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,24.7,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,"EU:European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,22.8,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,"EU:European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2020,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,"EU:European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2021,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,"EU:European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2022,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU27_2007:European Union - 27 countries (2007-2013),2014,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU27_2007:European Union - 27 countries (2007-2013),2015,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU27_2007:European Union - 27 countries (2007-2013),2016,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU27_2007:European Union - 27 countries (2007-2013),2017,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU27_2007:European Union - 27 countries (2007-2013),2018,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU27_2007:European Union - 27 countries (2007-2013),2019,23.7,e
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU27_2007:European Union - 27 countries (2007-2013),2020,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU27_2007:European Union - 27 countries (2007-2013),2021,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU27_2007:European Union - 27 countries (2007-2013),2022,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU27_2020:European Union - 27 countries (from 2020),2014,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU27_2020:European Union - 27 countries (from 2020),2015,27.4,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU27_2020:European Union - 27 countries (from 2020),2016,27.1,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU27_2020:European Union - 27 countries (from 2020),2017,25.1,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU27_2020:European Union - 27 countries (from 2020),2018,23.9,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU27_2020:European Union - 27 countries (from 2020),2019,22.8,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU27_2020:European Union - 27 countries (from 2020),2020,24.0,b
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU27_2020:European Union - 27 countries (from 2020),2021,24.4,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU27_2020:European Union - 27 countries (from 2020),2022,24.7,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU28:European Union - 28 countries (2013-2020),2014,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU28:European Union - 28 countries (2013-2020),2015,27.9,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU28:European Union - 28 countries (2013-2020),2016,27.3,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU28:European Union - 28 countries (2013-2020),2017,25.6,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU28:European Union - 28 countries (2013-2020),2018,24.7,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU28:European Union - 28 countries (2013-2020),2019,22.8,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU28:European Union - 28 countries (2013-2020),2020,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU28:European Union - 28 countries (2013-2020),2021,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,EU28:European Union - 28 countries (2013-2020),2022,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,FI:Finland,2014,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,FI:Finland,2015,14.5,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,FI:Finland,2016,14.1,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,FI:Finland,2017,15.0,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,FI:Finland,2018,15.9,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,FI:Finland,2019,13.8,b
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,FI:Finland,2020,14.5,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,FI:Finland,2021,13.2,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,FI:Finland,2022,14.9,b
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,FR:France,2014,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,FR:France,2015,22.4,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,FR:France,2016,23.8,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,FR:France,2017,23.5,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,FR:France,2018,24.0,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,FR:France,2019,24.1,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,FR:France,2020,23.9,b
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,FR:France,2021,22.8,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,FR:France,2022,27.5,b
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,HR:Croatia,2014,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,HR:Croatia,2015,25.2,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,HR:Croatia,2016,24.4,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,HR:Croatia,2017,24.5,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,HR:Croatia,2018,22.2,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,HR:Croatia,2019,19.1,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,HR:Croatia,2020,18.4,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,HR:Croatia,2021,18.6,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,HR:Croatia,2022,18.1,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,HU:Hungary,2014,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,HU:Hungary,2015,40.3,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,HU:Hungary,2016,38.6,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,HU:Hungary,2017,33.5,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,HU:Hungary,2018,26.4,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,HU:Hungary,2019,24.1,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,HU:Hungary,2020,21.7,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,HU:Hungary,2021,23.3,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,HU:Hungary,2022,18.1,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,IE:Ireland,2014,,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,IE:Ireland,2015,29.2,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,IE:Ireland,2016,26.8,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,IE:Ireland,2017,26.0,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,IE:Ireland,2018,24.7,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,IE:Ireland,2019,23.9,
ESTAT:SDG_01_10(1.0),03/01/24 23:00:00,A:Annual,T:Total,Y_LT18:Less than 18 years,PC:Percentage,IE:Ireland,2020,23.5,b
