,Unnamed: 0,metroreg,year,unit,gdp,area,population,dfunemp_sex,dfunemp_age,unemployment,iccs,Nr_Crimes,metroreg_d,metroreg_type,iccs_d,country,crimes,density,crime/population_log,density_log,unemp_log,gdp_log
5495,87142,IT009M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",132.0,3703.0,1021501.0,T:Total,Y15-74:From 15 to 74 years,21.5,ICCS050211,1116,Bologna,M,Theft of a motorized land vehicle,IT,1092.5099437004956,27.585768295976244,6.996233028713675,5.619885091278243,3.068052935133617,4.882801922586371
5567,88150,IT011M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",106.0,2473.0,857841.0,T:Total,Y15-24:From 15 to 24 years,8.5,ICCS050211,591,Venezia,M,Theft of a motorized land vehicle,IT,688.9388592991008,34.6882733522038,6.535152528758475,5.84898677909048,2.1400661634962708,4.663439094112067
5571,88206,IT011M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",105.0,2473.0,858198.0,T:Total,Y15-24:From 15 to 24 years,5.2,ICCS050211,460,Venezia,M,Theft of a motorized land vehicle,IT,536.0068422438645,34.70270926000809,6.28414692636967,5.849402853556329,1.6486586255873816,4.653960350157523
5575,88366,IT011M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",108.0,2473.0,855696.0,T:Total,Y15-24:From 15 to 24 years,4.2,ICCS050211,411,Venezia,M,Theft of a motorized land vehicle,IT,480.3107645705952,34.60153659522847,6.174433320600756,5.846483184338337,1.4350845252893227,4.68213122712422
5579,88370,IT011M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",108.0,2473.0,855696.0,T:Total,Y15-29:From 15 to 29 years,9.9,ICCS050211,411,Venezia,M,Theft of a motorized land vehicle,IT,480.3107645705952,34.60153659522847,6.174433320600756,5.846483184338337,2.2925347571405443,4.68213122712422
5583,88374,IT011M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",108.0,2473.0,855696.0,T:Total,Y15-74:From 15 to 74 years,26.5,ICCS050211,411,Venezia,M,Theft of a motorized land vehicle,IT,480.3107645705952,34.60153659522847,6.174433320600756,5.846483184338337,3.277144732992177,4.68213122712422
5587,88534,IT011M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",106.0,2473.0,854275.0,T:Total,Y15-24:From 15 to 24 years,1.7,ICCS050211,410,Venezia,M,Theft of a motorized land vehicle,IT,479.9391296713587,34.544076021027095,6.1736592826757954,5.844821167465415,0.5306282510621704,4.663439094112067
5591,88538,IT011M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",106.0,2473.0,854275.0,T:Total,Y15-29:From 15 to 29 years,4.3,ICCS050211,410,Venezia,M,Theft of a motorized land vehicle,IT,479.9391296713587,34.544076021027095,6.1736592826757954,5.844821167465415,1.4586150226995167,4.663439094112067
5595,88542,IT011M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",106.0,2473.0,854275.0,T:Total,Y15-74:From 15 to 74 years,18.8,ICCS050211,410,Venezia,M,Theft of a motorized land vehicle,IT,479.9391296713587,34.544076021027095,6.1736592826757954,5.844821167465415,2.933856869835904,4.663439094112067
5599,88702,IT011M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",105.0,2473.0,853552.0,T:Total,Y15-24:From 15 to 24 years,3.5,ICCS050211,418,Venezia,M,Theft of a motorized land vehicle,IT,489.7182596959529,34.51484027496967,6.193830245527819,5.843974477439796,1.252762968495368,4.653960350157523
5603,88706,IT011M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",105.0,2473.0,853552.0,T:Total,Y15-29:From 15 to 29 years,6.9,ICCS050211,418,Venezia,M,Theft of a motorized land vehicle,IT,489.7182596959529,34.51484027496967,6.193830245527819,5.843974477439796,1.9315214116032136,4.653960350157523
5607,88710,IT011M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",105.0,2473.0,853552.0,T:Total,Y15-74:From 15 to 74 years,24.3,ICCS050211,418,Venezia,M,Theft of a motorized land vehicle,IT,489.7182596959529,34.51484027496967,6.193830245527819,5.843974477439796,3.190476350346503,4.653960350157523
5611,88870,IT011M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",105.0,2473.0,851057.0,T:Total,Y15-24:From 15 to 24 years,5.4,ICCS050211,349,Venezia,M,Theft of a motorized land vehicle,IT,410.0782908782844,34.413950667205825,6.01634809483075,5.841047117814536,1.6863989535702288,4.653960350157523
5615,88874,IT011M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",105.0,2473.0,851057.0,T:Total,Y15-29:From 15 to 29 years,8.4,ICCS050211,349,Venezia,M,Theft of a motorized land vehicle,IT,410.0782908782844,34.413950667205825,6.01634809483075,5.841047117814536,2.128231705849268,4.653960350157523
5619,88878,IT011M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",105.0,2473.0,851057.0,T:Total,Y15-74:From 15 to 74 years,23.9,ICCS050211,349,Venezia,M,Theft of a motorized land vehicle,IT,410.0782908782844,34.413950667205825,6.01634809483075,5.841047117814536,3.173878458937465,4.653960350157523
5623,89038,IT011M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",94.0,2473.0,848829.0,T:Total,Y15-24:From 15 to 24 years,5.9,ICCS050211,290,Venezia,M,Theft of a motorized land vehicle,IT,341.64713976548865,34.32385766275779,5.83377844936528,5.838425764058098,1.7749523509116738,4.543294782270004
5627,89042,IT011M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",94.0,2473.0,848829.0,T:Total,Y15-29:From 15 to 29 years,7.8,ICCS050211,290,Venezia,M,Theft of a motorized land vehicle,IT,341.64713976548865,34.32385766275779,5.83377844936528,5.838425764058098,2.0541237336955462,4.543294782270004
5631,89046,IT011M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",94.0,2473.0,848829.0,T:Total,Y15-74:From 15 to 74 years,21.8,ICCS050211,290,Venezia,M,Theft of a motorized land vehicle,IT,341.64713976548865,34.32385766275779,5.83377844936528,5.838425764058098,3.0819099697950434,4.543294782270004
5635,89102,IT012M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",113.0,3096.0,921717.0,T:Total,Y15-24:From 15 to 24 years,4.8,ICCS050211,961,Verona,M,Theft of a motorized land vehicle,IT,1042.619372323609,29.771220930232563,6.949491452943668,5.6961272792812805,1.5686159179138452,4.727387818712341
5639,89158,IT012M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",113.0,3096.0,923664.0,T:Total,Y15-24:From 15 to 24 years,5.3,ICCS050211,792,Verona,M,Theft of a motorized land vehicle,IT,857.4546588369797,29.834108527131782,6.75396830165025,5.698237413418832,1.667706820558076,4.727387818712341
5643,89318,IT012M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",116.0,3096.0,922383.0,T:Total,Y15-24:From 15 to 24 years,4.0,ICCS050211,791,Verona,M,Theft of a motorized land vehicle,IT,857.561338402811,29.792732558139534,6.7540927081469135,5.696849582875397,1.3862943611198906,4.7535901911063645
5647,89322,IT012M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",116.0,3096.0,922383.0,T:Total,Y15-29:From 15 to 29 years,8.3,ICCS050211,791,Verona,M,Theft of a motorized land vehicle,IT,857.561338402811,29.792732558139534,6.7540927081469135,5.696849582875397,2.1162555148025524,4.7535901911063645
5651,89326,IT012M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",116.0,3096.0,922383.0,T:Total,Y15-74:From 15 to 74 years,22.6,ICCS050211,791,Verona,M,Theft of a motorized land vehicle,IT,857.561338402811,29.792732558139534,6.7540927081469135,5.696849582875397,3.1179499062782403,4.7535901911063645
5655,89486,IT012M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",116.0,3096.0,921557.0,T:Total,Y15-24:From 15 to 24 years,5.6,ICCS050211,635,Verona,M,Theft of a motorized land vehicle,IT,689.051246965733,29.766052971576226,6.535315647007831,5.695953675139517,1.7227665977411035,4.7535901911063645
5659,89490,IT012M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",116.0,3096.0,921557.0,T:Total,Y15-29:From 15 to 29 years,10.7,ICCS050211,635,Verona,M,Theft of a motorized land vehicle,IT,689.051246965733,29.766052971576226,6.535315647007831,5.695953675139517,2.3702437414678603,4.7535901911063645
5663,89494,IT012M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",116.0,3096.0,921557.0,T:Total,Y15-74:From 15 to 74 years,25.9,ICCS050211,635,Verona,M,Theft of a motorized land vehicle,IT,689.051246965733,29.766052971576226,6.535315647007831,5.695953675139517,3.254242968705492,4.7535901911063645
5667,89654,IT012M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",113.0,3096.0,922821.0,T:Total,Y15-24:From 15 to 24 years,6.1,ICCS050211,623,Verona,M,Theft of a motorized land vehicle,IT,675.1038392060866,29.80687984496124,6.514866514901876,5.697324327140233,1.8082887711792652,4.727387818712341
5671,89658,IT012M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",113.0,3096.0,922821.0,T:Total,Y15-29:From 15 to 29 years,9.7,ICCS050211,623,Verona,M,Theft of a motorized land vehicle,IT,675.1038392060866,29.80687984496124,6.514866514901876,5.697324327140233,2.272125885509337,4.727387818712341
5675,89662,IT012M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",113.0,3096.0,922821.0,T:Total,Y15-74:From 15 to 74 years,30.8,ICCS050211,623,Verona,M,Theft of a motorized land vehicle,IT,675.1038392060866,29.80687984496124,6.514866514901876,5.697324327140233,3.427514689979529,4.727387818712341
5679,89822,IT012M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",112.0,3096.0,922857.0,T:Total,Y15-24:From 15 to 24 years,4.4,ICCS050211,596,Verona,M,Theft of a motorized land vehicle,IT,645.8205334087513,29.80804263565892,6.470521653124926,5.69736333719508,1.4816045409242156,4.718498871295094
5683,89826,IT012M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",112.0,3096.0,922857.0,T:Total,Y15-29:From 15 to 29 years,7.3,ICCS050211,596,Verona,M,Theft of a motorized land vehicle,IT,645.8205334087513,29.80804263565892,6.470521653124926,5.69736333719508,1.9878743481543453,4.718498871295094
5687,89830,IT012M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",112.0,3096.0,922857.0,T:Total,Y15-74:From 15 to 74 years,20.8,ICCS050211,596,Verona,M,Theft of a motorized land vehicle,IT,645.8205334087513,29.80804263565892,6.470521653124926,5.69736333719508,3.0349529867072724,4.718498871295094
5691,89990,IT012M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",109.0,3096.0,924742.0,T:Total,Y15-24:From 15 to 24 years,5.5,ICCS050211,447,Verona,M,Theft of a motorized land vehicle,IT,483.3780665309892,29.86892764857881,6.180799093907316,5.6994038239609095,1.7047480922384253,4.691347882229144
5695,89994,IT012M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",109.0,3096.0,924742.0,T:Total,Y15-29:From 15 to 29 years,7.3,ICCS050211,447,Verona,M,Theft of a motorized land vehicle,IT,483.3780665309892,29.86892764857881,6.180799093907316,5.6994038239609095,1.9878743481543453,4.691347882229144
5699,89998,IT012M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",109.0,3096.0,924742.0,T:Total,Y15-74:From 15 to 74 years,20.8,ICCS050211,447,Verona,M,Theft of a motorized land vehicle,IT,483.3780665309892,29.86892764857881,6.180799093907316,5.6994038239609095,3.0349529867072724,4.691347882229144
5703,90054,IT022M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",64.0,2467.0,590281.0,T:Total,Y15-24:From 15 to 24 years,8.1,ICCS050211,1921,Taranto,M,Theft of a motorized land vehicle,IT,3254.3822349016823,23.927077421970004,8.087757747045611,5.477595857157863,2.091864061678393,4.158883083359672
5707,90110,IT022M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",60.0,2467.0,588367.0,T:Total,Y15-24:From 15 to 24 years,7.9,ICCS050211,1891,Taranto,M,Theft of a motorized land vehicle,IT,3213.980389790726,23.849493311714635,8.075265444782492,5.474348065310883,2.066862759472976,4.0943445622221
5711,90270,IT022M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",63.0,2467.0,586061.0,T:Total,Y15-24:From 15 to 24 years,8.0,ICCS050211,1958,Taranto,M,Theft of a motorized land vehicle,IT,3340.9491503444183,23.75601945683016,8.114010222350007,5.470421042175365,2.079441541679836,4.143134726391533
5715,90274,IT022M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",63.0,2467.0,586061.0,T:Total,Y15-29:From 15 to 29 years,14.1,ICCS050211,1958,Taranto,M,Theft of a motorized land vehicle,IT,3340.9491503444183,23.75601945683016,8.114010222350007,5.470421042175365,2.6461747973841225,4.143134726391533
5719,90278,IT022M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",63.0,2467.0,586061.0,T:Total,Y15-74:From 15 to 74 years,33.4,ICCS050211,1958,Taranto,M,Theft of a motorized land vehicle,IT,3340.9491503444183,23.75601945683016,8.114010222350007,5.470421042175365,3.5085558999826545,4.143134726391533
5723,90438,IT022M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",63.0,2467.0,583479.0,T:Total,Y15-24:From 15 to 24 years,7.6,ICCS050211,1987,Taranto,M,Theft of a motorized land vehicle,IT,3405.435328435128,23.651357924604785,8.133128060172213,5.466005623814522,2.028148247292285,4.143134726391533
5727,90442,IT022M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",63.0,2467.0,583479.0,T:Total,Y15-29:From 15 to 29 years,13.6,ICCS050211,1987,Taranto,M,Theft of a motorized land vehicle,IT,3405.435328435128,23.651357924604785,8.133128060172213,5.466005623814522,2.6100697927420065,4.143134726391533
5731,90446,IT022M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",63.0,2467.0,583479.0,T:Total,Y15-74:From 15 to 74 years,33.9,ICCS050211,1987,Taranto,M,Theft of a motorized land vehicle,IT,3405.435328435128,23.651357924604785,8.133128060172213,5.466005623814522,3.5234150143864045,4.143134726391533
5735,90606,IT022M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",61.0,2467.0,580319.0,T:Total,Y15-24:From 15 to 24 years,5.7,ICCS050211,2053,Taranto,M,Theft of a motorized land vehicle,IT,3537.7094322260687,23.523267126064045,8.17123474365517,5.460575114798681,1.7404661748405046,4.110873864173311
5739,90610,IT022M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",61.0,2467.0,580319.0,T:Total,Y15-29:From 15 to 29 years,12.7,ICCS050211,2053,Taranto,M,Theft of a motorized land vehicle,IT,3537.7094322260687,23.523267126064045,8.17123474365517,5.460575114798681,2.5416019934645457,4.110873864173311
5743,90614,IT022M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",61.0,2467.0,580319.0,T:Total,Y15-74:From 15 to 74 years,32.3,ICCS050211,2053,Taranto,M,Theft of a motorized land vehicle,IT,3537.7094322260687,23.523267126064045,8.17123474365517,5.460575114798681,3.475067230228611,4.110873864173311
5747,90774,IT022M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",60.0,2467.0,568258.0,T:Total,Y15-24:From 15 to 24 years,6.1,ICCS050211,1443,Taranto,M,Theft of a motorized land vehicle,IT,2539.33952535644,23.03437373327929,7.839659296811851,5.439572703396937,1.8082887711792652,4.0943445622221
5751,90778,IT022M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",60.0,2467.0,568258.0,T:Total,Y15-29:From 15 to 29 years,13.0,ICCS050211,1443,Taranto,M,Theft of a motorized land vehicle,IT,2539.33952535644,23.03437373327929,7.839659296811851,5.439572703396937,2.5649493574615367,4.0943445622221
5755,90782,IT022M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",60.0,2467.0,568258.0,T:Total,Y15-74:From 15 to 74 years,29.5,ICCS050211,1443,Taranto,M,Theft of a motorized land vehicle,IT,2539.33952535644,23.03437373327929,7.839659296811851,5.439572703396937,3.3843902633457743,4.0943445622221
5759,90942,IT022M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",60.0,2467.0,563995.0,T:Total,Y15-24:From 15 to 24 years,3.8,ICCS050211,970,Taranto,M,Theft of a motorized land vehicle,IT,1719.8734031330066,22.861572760437774,7.45000596426903,5.432042548663316,1.33500106673234,4.0943445622221
5763,90946,IT022M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",60.0,2467.0,563995.0,T:Total,Y15-29:From 15 to 29 years,9.4,ICCS050211,970,Taranto,M,Theft of a motorized land vehicle,IT,1719.8734031330066,22.861572760437774,7.45000596426903,5.432042548663316,2.2407096892759584,4.0943445622221
5767,90950,IT022M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",60.0,2467.0,563995.0,T:Total,Y15-74:From 15 to 74 years,21.3,ICCS050211,970,Taranto,M,Theft of a motorized land vehicle,IT,1719.8734031330066,22.861572760437774,7.45000596426903,5.432042548663316,3.05870707271538,4.0943445622221
5771,91006,IT028M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",113.0,2144.0,936233.0,T:Total,Y15-24:From 15 to 24 years,6.4,ICCS050211,847,Padova,M,Theft of a motorized land vehicle,IT,904.6893241319202,43.66758395522388,6.807591596511004,6.079191133914632,1.8562979903656265,4.727387818712341
5775,91062,IT028M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",112.0,2144.0,938296.0,T:Total,Y15-24:From 15 to 24 years,5.8,ICCS050211,712,Padova,M,Theft of a motorized land vehicle,IT,758.8223758813849,43.76380597014925,6.6317677261360775,6.081392221049479,1.7578579175523736,4.718498871295094
5779,91222,IT028M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",116.0,2144.0,936887.0,T:Total,Y15-24:From 15 to 24 years,5.0,ICCS050211,662,Padova,M,Theft of a motorized land vehicle,IT,706.5953524811423,43.698087686567156,6.560458157605286,6.079889434105304,1.6094379124341005,4.7535901911063645
5783,91226,IT028M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",116.0,2144.0,936887.0,T:Total,Y15-29:From 15 to 29 years,10.4,ICCS050211,662,Padova,M,Theft of a motorized land vehicle,IT,706.5953524811423,43.698087686567156,6.560458157605286,6.079889434105304,2.341805806147327,4.7535901911063645
5787,91230,IT028M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",116.0,2144.0,936887.0,T:Total,Y15-74:From 15 to 74 years,33.7,ICCS050211,662,Padova,M,Theft of a motorized land vehicle,IT,706.5953524811423,43.698087686567156,6.560458157605286,6.079889434105304,3.517497837358316,4.7535901911063645
5791,91390,IT028M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",115.0,2144.0,936274.0,T:Total,Y15-24:From 15 to 24 years,9.4,ICCS050211,508,Padova,M,Theft of a motorized land vehicle,IT,542.5762116645341,43.669496268656715,6.296328557878835,6.079234925473229,2.2407096892759584,4.74493212836325
5795,91394,IT028M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",115.0,2144.0,936274.0,T:Total,Y15-29:From 15 to 29 years,13.2,ICCS050211,508,Padova,M,Theft of a motorized land vehicle,IT,542.5762116645341,43.669496268656715,6.296328557878835,6.079234925473229,2.580216829592325,4.74493212836325
5799,91398,IT028M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",115.0,2144.0,936274.0,T:Total,Y15-74:From 15 to 74 years,37.6,ICCS050211,508,Padova,M,Theft of a motorized land vehicle,IT,542.5762116645341,43.669496268656715,6.296328557878835,6.079234925473229,3.6270040503958487,4.74493212836325
5803,91558,IT028M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",113.0,2144.0,936740.0,T:Total,Y15-24:From 15 to 24 years,6.1,ICCS050211,435,Padova,M,Theft of a motorized land vehicle,IT,464.3764545124581,43.69123134328358,6.140695547660837,6.079732519201428,1.8082887711792652,4.727387818712341
5807,91562,IT028M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",113.0,2144.0,936740.0,T:Total,Y15-29:From 15 to 29 years,8.3,ICCS050211,435,Padova,M,Theft of a motorized land vehicle,IT,464.3764545124581,43.69123134328358,6.140695547660837,6.079732519201428,2.1162555148025524,4.727387818712341
5811,91566,IT028M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",113.0,2144.0,936740.0,T:Total,Y15-74:From 15 to 74 years,26.1,ICCS050211,435,Padova,M,Theft of a motorized land vehicle,IT,464.3764545124581,43.69123134328358,6.140695547660837,6.079732519201428,3.261935314328648,4.727387818712341
5815,91726,IT028M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",112.0,2144.0,933867.0,T:Total,Y15-24:From 15 to 24 years,5.4,ICCS050211,444,Padova,M,Theft of a motorized land vehicle,IT,475.4424345222606,43.55722947761194,6.164245811612056,6.076660786593751,1.6863989535702288,4.718498871295094
5819,91730,IT028M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",112.0,2144.0,933867.0,T:Total,Y15-29:From 15 to 29 years,8.1,ICCS050211,444,Padova,M,Theft of a motorized land vehicle,IT,475.4424345222606,43.55722947761194,6.164245811612056,6.076660786593751,2.091864061678393,4.718498871295094
5823,91734,IT028M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",112.0,2144.0,933867.0,T:Total,Y15-74:From 15 to 74 years,24.8,ICCS050211,444,Padova,M,Theft of a motorized land vehicle,IT,475.4424345222606,43.55722947761194,6.164245811612056,6.076660786593751,3.210843653170937,4.718498871295094
5827,91894,IT028M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",110.0,2144.0,933700.0,T:Total,Y15-24:From 15 to 24 years,5.1,ICCS050211,321,Padova,M,Theft of a motorized land vehicle,IT,343.7935096926207,43.54944029850746,5.840041214622272,6.0764819442813245,1.62924053973028,4.700480365792417
5831,91898,IT028M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",110.0,2144.0,933700.0,T:Total,Y15-29:From 15 to 29 years,9.5,ICCS050211,321,Padova,M,Theft of a motorized land vehicle,IT,343.7935096926207,43.54944029850746,5.840041214622272,6.0764819442813245,2.2512917986064958,4.700480365792417
5835,91902,IT028M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",110.0,2144.0,933700.0,T:Total,Y15-74:From 15 to 74 years,27.0,ICCS050211,321,Padova,M,Theft of a motorized land vehicle,IT,343.7935096926207,43.54944029850746,5.840041214622272,6.0764819442813245,3.295836866004329,4.700480365792417
5839,91958,IT029M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",112.0,4786.0,1262295.0,T:Total,Y15-24:From 15 to 24 years,12.5,ICCS050211,1936,Brescia,M,Theft of a motorized land vehicle,IT,1533.7143853061289,26.374738821562893,7.335447775091216,5.574991782241261,2.525728644308256,4.718498871295094
