,Unnamed: 0,metroreg,year,unit,gdp,area,population,dfunemp_sex,dfunemp_age,unemployment,iccs,Nr_Crimes,metroreg_d,metroreg_type,iccs_d,country,crimes,density,crime/population_log,density_log,unemp_log,gdp_log
4764,75379,HU005M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,6209.0,532399.0,T:Total,Y15-24:From 15 to 24 years,2.9,ICCS0101,4,Debrecen,M,Intentional homicide,HU,7.513162120890535,8.574633596392335,2.016656431869837,4.451393355849435,1.0647107369924282,3.912023005428146
4766,75381,HU005M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",50.0,6209.0,532399.0,T:Total,Y15-74:From 15 to 74 years,16.0,ICCS0101,4,Debrecen,M,Intentional homicide,HU,7.513162120890535,8.574633596392335,2.016656431869837,4.451393355849435,2.772588722239781,3.912023005428146
4770,75437,HU005M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",52.0,6209.0,530464.0,T:Total,Y15-74:From 15 to 74 years,13.9,ICCS0101,4,Debrecen,M,Intentional homicide,HU,7.540568257223865,8.543469157674343,2.0202975448595724,4.4477522428597,2.631888840136646,3.951243718581428
4774,75493,HU005M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",52.0,6209.0,527989.0,T:Total,Y15-74:From 15 to 74 years,11.2,ICCS0101,2,Debrecen,M,Intentional homicide,HU,3.787957703664281,8.503607666290868,1.3318270093861713,4.443075597773156,2.4159137783010487,3.951243718581428
4776,75547,HU005M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",54.0,6209.0,526727.0,T:Total,Y15-24:From 15 to 24 years,2.7,ICCS0101,6,Debrecen,M,Intentional homicide,HU,11.391100133465724,8.483282332098566,2.432832360456412,4.440682535371025,0.9932517730102834,3.9889840465642745
4778,75549,HU005M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",54.0,6209.0,526727.0,T:Total,Y15-74:From 15 to 74 years,13.2,ICCS0101,6,Debrecen,M,Intentional homicide,HU,11.391100133465724,8.483282332098566,2.432832360456412,4.440682535371025,2.580216829592325,3.9889840465642745
4782,75605,HU009M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4359.0,416215.0,T:Total,Y15-74:From 15 to 74 years,6.0,ICCS0101,4,Székesfehérvár,M,Intentional homicide,HU,9.610417692778972,9.548405597614131,2.262847686426723,4.5589592804190495,1.791759469228055,4.276666119016055
4786,75661,HU009M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,4359.0,416691.0,T:Total,Y15-74:From 15 to 74 years,5.2,ICCS0101,2,Székesfehérvár,M,Intentional homicide,HU,4.799719696369732,9.559325533379216,1.5685575196190589,4.560102266666768,1.6486586255873816,4.290459441148391
4790,75717,HU009M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4359.0,417712.0,T:Total,Y15-74:From 15 to 74 years,5.7,ICCS0101,4,Székesfehérvár,M,Intentional homicide,HU,9.575975791933198,9.582748336774488,2.2592574402588674,4.5625495265869045,1.7404661748405046,4.276666119016055
4794,75773,HU009M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",73.0,4359.0,418603.0,T:Total,Y15-74:From 15 to 74 years,5.3,ICCS0101,3,Székesfehérvár,M,Intentional homicide,HU,7.166694935296689,9.603188804771737,1.9694445909177312,4.56468030347626,1.667706820558076,4.290459441148391
4796,75827,HU_NM,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",53.0,63854.0,4828743.0,T:Total,Y15-24:From 15 to 24 years,20.4,ICCS0101,41,Non-metropolitan regions in Hungary,N,Intentional homicide,HU,8.490822559825611,7.562162119835875,2.1389858813575358,4.325742236984087,3.0155349008501706,3.970291913552122
4798,75829,HU_NM,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",53.0,63854.0,4828743.0,T:Total,Y15-74:From 15 to 74 years,100.6,ICCS0101,41,Non-metropolitan regions in Hungary,N,Intentional homicide,HU,8.490822559825611,7.562162119835875,2.1389858813575358,4.325742236984087,4.611152257665639,3.970291913552122
4800,75883,HU_NM,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",55.0,63854.0,4807681.0,T:Total,Y15-24:From 15 to 24 years,17.9,ICCS0101,37,Non-metropolitan regions in Hungary,N,Intentional homicide,HU,7.696018101034574,7.5291774986688385,2.0407030653661717,4.321370898915368,2.884800712846709,4.007333185232471
4802,75885,HU_NM,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",55.0,63854.0,4807681.0,T:Total,Y15-74:From 15 to 74 years,86.2,ICCS0101,37,Non-metropolitan regions in Hungary,N,Intentional homicide,HU,7.696018101034574,7.5291774986688385,2.0407030653661717,4.321370898915368,4.456670177669648,4.007333185232471
4804,75939,HU_NM,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",55.0,63854.0,4792744.0,T:Total,Y15-24:From 15 to 24 years,20.6,ICCS0101,24,Non-metropolitan regions in Hungary,N,Intentional homicide,HU,5.007569776311858,7.5057850721959465,1.6109507228215842,4.318259159163676,3.025291075795536,4.007333185232471
4806,75941,HU_NM,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",55.0,63854.0,4792744.0,T:Total,Y15-74:From 15 to 74 years,82.5,ICCS0101,24,Non-metropolitan regions in Hungary,N,Intentional homicide,HU,5.007569776311858,7.5057850721959465,1.6109507228215842,4.318259159163676,4.412798293340635,4.007333185232471
4808,75995,HU_NM,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",57.0,63854.0,4780705.0,T:Total,Y15-24:From 15 to 24 years,20.0,ICCS0101,34,Non-metropolitan regions in Hungary,N,Intentional homicide,HU,7.111921777227417,7.486931124126914,1.9617724994485608,4.315744076804916,2.995732273553991,4.04305126783455
4810,75997,HU_NM,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",57.0,63854.0,4780705.0,T:Total,Y15-74:From 15 to 74 years,103.3,ICCS0101,34,Non-metropolitan regions in Hungary,N,Intentional homicide,HU,7.111921777227417,7.486931124126914,1.9617724994485608,4.315744076804916,4.637637376125593,4.04305126783455
4812,76581,IE001MC,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",194.0,6988.0,1985667.0,T:Total,Y15-24:From 15 to 24 years,20.3,ICCS0101,19,Dublin,M,Intentional homicide,IE,9.568573179692264,28.415383514596453,2.2584841013182806,5.649515764558487,3.0106208860477417,5.267858159063328
4815,76584,IE001MC,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",194.0,6988.0,1985667.0,T:Total,Y15-74:From 15 to 74 years,87.6,ICCS0101,19,Dublin,M,Intentional homicide,IE,9.568573179692264,28.415383514596453,2.2584841013182806,5.649515764558487,4.472780997942346,5.267858159063328
4818,76665,IE001MC,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",208.0,6988.0,2018898.0,T:Total,Y15-24:From 15 to 24 years,19.7,ICCS0101,21,Dublin,M,Intentional homicide,IE,10.401714202500573,28.890927303949628,2.341970619728339,5.6661127047054105,2.9806186357439426,5.337538079701318
4821,76668,IE001MC,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",208.0,6988.0,2018898.0,T:Total,Y15-74:From 15 to 74 years,79.4,ICCS0101,21,Dublin,M,Intentional homicide,IE,10.401714202500573,28.890927303949628,2.341970619728339,5.6661127047054105,4.37449836825309,5.337538079701318
4824,76749,IE001MC,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",213.0,6988.0,2047672.0,T:Total,Y15-24:From 15 to 24 years,17.9,ICCS0101,23,Dublin,M,Intentional homicide,IE,11.232267667868683,29.302690326273613,2.41879067782827,5.680264424811207,2.884800712846709,5.3612921657094255
4827,76752,IE001MC,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",213.0,6988.0,2047672.0,T:Total,Y15-74:From 15 to 74 years,66.9,ICCS0101,23,Dublin,M,Intentional homicide,IE,11.232267667868683,29.302690326273613,2.41879067782827,5.680264424811207,4.203198967134183,5.3612921657094255
4830,76833,IE001MC,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",217.0,7815.0,2069386.0,T:Total,Y15-24:From 15 to 24 years,16.0,ICCS0101,24,Dublin,M,Intentional homicide,IE,11.597642972359916,26.47966730646193,2.4508018854280818,5.578962260028561,2.772588722239781,5.37989735354046
4833,76836,IE001MC,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",217.0,7815.0,2069386.0,T:Total,Y15-74:From 15 to 74 years,56.8,ICCS0101,24,Dublin,M,Intentional homicide,IE,11.597642972359916,26.47966730646193,2.4508018854280818,5.578962260028561,4.039536325727106,5.37989735354046
4836,76917,IE001MC,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",216.0,7815.0,2107749.0,T:Total,Y15-24:From 15 to 24 years,14.9,ICCS0101,22,Dublin,M,Intentional homicide,IE,10.43767545376608,26.970556621881002,2.3454218999773486,5.5973308684896645,2.7013612129514133,5.375278407684165
4839,76920,IE001MC,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",216.0,7815.0,2107749.0,T:Total,Y15-74:From 15 to 74 years,50.8,ICCS0101,22,Dublin,M,Intentional homicide,IE,10.43767545376608,26.970556621881002,2.3454218999773486,5.5973308684896645,3.927896354584436,5.375278407684165
4866,77337,IE_NM,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",110.0,49879.0,2064985.0,T:Total,Y15-24:From 15 to 24 years,17.4,ICCS0101,10,Non-metropolitan regions in Ireland,N,Intentional homicide,IE,4.842650188742291,4.139988772830249,1.57746213052995,3.72327816895084,2.856470206220483,4.700480365792417
4869,77340,IE_NM,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",110.0,49879.0,2064985.0,T:Total,Y15-74:From 15 to 74 years,62.2,ICCS0101,10,Non-metropolitan regions in Ireland,N,Intentional homicide,IE,4.842650188742291,4.139988772830249,1.57746213052995,3.72327816895084,4.130354999745133,4.700480365792417
4872,77421,IE_NM,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",115.0,49879.0,2090541.0,T:Total,Y15-24:From 15 to 24 years,16.5,ICCS0101,9,Non-metropolitan regions in Ireland,N,Intentional homicide,IE,4.3051057118707545,4.191224763928707,1.459801693181173,3.735578090641791,2.803360380906535,4.74493212836325
4875,77424,IE_NM,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",115.0,49879.0,2090541.0,T:Total,Y15-74:From 15 to 74 years,54.3,ICCS0101,9,Non-metropolitan regions in Ireland,N,Intentional homicide,IE,4.3051057118707545,4.191224763928707,1.459801693181173,3.735578090641791,3.9945242269398897,4.74493212836325
4878,77505,IE_NM,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",107.0,49879.0,2110722.0,T:Total,Y15-24:From 15 to 24 years,17.4,ICCS0101,9,Non-metropolitan regions in Ireland,N,Intentional homicide,IE,4.263943806905884,4.2316846769181415,1.4501945082837149,3.7451852755392494,2.856470206220483,4.672828834461906
4881,77508,IE_NM,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",107.0,49879.0,2110722.0,T:Total,Y15-74:From 15 to 74 years,55.8,ICCS0101,9,Non-metropolitan regions in Ireland,N,Intentional homicide,IE,4.263943806905884,4.2316846769181415,1.4501945082837149,3.7451852755392494,4.021773869387265,4.672828834461906
4884,78627,IT001MC,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",133.0,5363.0,4321244.0,T:Total,Y15-24:From 15 to 24 years,47.0,ICCS0101,47,Roma,M,Intentional homicide,IT,10.876497601153742,80.57512586239045,2.386604277944453,6.691775082746955,3.8501476017100575,4.890349128221754
4888,78683,IT001MC,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",129.0,5363.0,4342046.0,T:Total,Y15-24:From 15 to 24 years,39.3,ICCS0101,30,Roma,M,Intentional homicide,IT,6.909185209000549,80.96300578034682,1.9328517160659504,6.696577424577554,3.6712245188752153,4.859812404361672
4892,78843,IT001MC,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",133.0,5363.0,4340474.0,T:Total,Y15-24:From 15 to 24 years,38.2,ICCS0101,21,Roma,M,Intentional homicide,IT,4.838181267760158,80.9336938280813,1.5765388789849455,6.696215317719827,3.6428355156125294,4.890349128221754
4896,78847,IT001MC,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",133.0,5363.0,4340474.0,T:Total,Y15-29:From 15 to 29 years,69.7,ICCS0101,21,Roma,M,Intentional homicide,IT,4.838181267760158,80.9336938280813,1.5765388789849455,6.696215317719827,4.244200317766478,4.890349128221754
4900,78851,IT001MC,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",133.0,5363.0,4340474.0,T:Total,Y15-74:From 15 to 74 years,194.3,ICCS0101,21,Roma,M,Intentional homicide,IT,4.838181267760158,80.9336938280813,1.5765388789849455,6.696215317719827,5.269403356383394,4.890349128221754
4904,79011,IT001MC,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",130.0,5363.0,4353738.0,T:Total,Y15-24:From 15 to 24 years,33.0,ICCS0101,18,Roma,M,Intentional homicide,IT,4.134378320422589,81.18101808689167,1.419336971446506,6.699266545431008,3.49650756146648,4.867534450455582
4908,79015,IT001MC,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",130.0,5363.0,4353738.0,T:Total,Y15-29:From 15 to 29 years,63.5,ICCS0101,18,Roma,M,Intentional homicide,IT,4.134378320422589,81.18101808689167,1.419336971446506,6.699266545431008,4.151039905898646,4.867534450455582
4912,79019,IT001MC,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",130.0,5363.0,4353738.0,T:Total,Y15-74:From 15 to 74 years,191.4,ICCS0101,18,Roma,M,Intentional homicide,IT,4.134378320422589,81.18101808689167,1.419336971446506,6.699266545431008,5.254365479018854,4.867534450455582
4916,79179,IT001MC,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",128.0,5363.0,4355725.0,T:Total,Y15-24:From 15 to 24 years,29.5,ICCS0101,18,Roma,M,Intentional homicide,IT,4.132492294623742,81.21806824538504,1.4188806861314471,6.699722830746066,3.3843902633457743,4.852030263919617
4920,79183,IT001MC,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",128.0,5363.0,4355725.0,T:Total,Y15-29:From 15 to 29 years,60.8,ICCS0101,18,Roma,M,Intentional homicide,IT,4.132492294623742,81.21806824538504,1.4188806861314471,6.699722830746066,4.107589788972121,4.852030263919617
4924,79187,IT001MC,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",128.0,5363.0,4355725.0,T:Total,Y15-74:From 15 to 74 years,200.1,ICCS0101,18,Roma,M,Intentional homicide,IT,4.132492294623742,81.21806824538504,1.4188806861314471,6.699722830746066,5.298817241589688,4.852030263919617
4928,79347,IT001MC,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",126.0,5363.0,4263542.0,T:Total,Y15-24:From 15 to 24 years,26.8,ICCS0101,21,Roma,M,Intentional homicide,IT,4.925482146065408,79.49919820995711,1.5944221675106425,6.678332029194129,3.288401887516811,4.836281906951478
4932,79351,IT001MC,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",126.0,5363.0,4263542.0,T:Total,Y15-29:From 15 to 29 years,52.6,ICCS0101,21,Roma,M,Intentional homicide,IT,4.925482146065408,79.49919820995711,1.5944221675106425,6.678332029194129,3.962716119743664,4.836281906951478
4936,79355,IT001MC,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",126.0,5363.0,4263542.0,T:Total,Y15-74:From 15 to 74 years,184.6,ICCS0101,21,Roma,M,Intentional homicide,IT,4.925482146065408,79.49919820995711,1.5944221675106425,6.678332029194129,5.218191322068752,4.836281906951478
4940,79515,IT001MC,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",122.0,5363.0,4253314.0,T:Total,Y15-24:From 15 to 24 years,28.2,ICCS0101,18,Roma,M,Intentional homicide,IT,4.231994157967176,79.30848405743055,1.4426733141125063,6.675930202765007,3.339321977944068,4.804021044733257
4944,79519,IT001MC,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",122.0,5363.0,4253314.0,T:Total,Y15-29:From 15 to 29 years,55.0,ICCS0101,18,Roma,M,Intentional homicide,IT,4.231994157967176,79.30848405743055,1.4426733141125063,6.675930202765007,4.007333185232471,4.804021044733257
4948,79523,IT001MC,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",122.0,5363.0,4253314.0,T:Total,Y15-74:From 15 to 74 years,171.3,ICCS0101,18,Roma,M,Intentional homicide,IT,4.231994157967176,79.30848405743055,1.4426733141125063,6.675930202765007,5.143416405330075,4.804021044733257
4952,79579,IT002M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",163.0,2764.0,4267946.0,T:Total,Y15-24:From 15 to 24 years,34.9,ICCS0101,36,Milano,M,Intentional homicide,IT,8.434970826716176,154.41193921852388,2.1323862573928016,7.342209054140022,3.552486829208381,5.093750200806762
4956,79635,IT002M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",161.0,2764.0,4290958.0,T:Total,Y15-24:From 15 to 24 years,35.1,ICCS0101,28,Milano,M,Intentional homicide,IT,6.525349350890873,155.244500723589,1.8756944921419405,7.347586391109977,3.55820113047182,5.081404364984463
4960,79795,IT002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",166.0,2764.0,4303998.0,T:Total,Y15-24:From 15 to 24 years,32.8,ICCS0101,21,Milano,M,Intentional homicide,IT,4.879184423412836,155.71628075253255,1.5849780795480626,7.350620731252074,3.490428515390098,5.111987788356544
4964,79799,IT002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",166.0,2764.0,4303998.0,T:Total,Y15-29:From 15 to 29 years,51.7,ICCS0101,21,Milano,M,Intentional homicide,IT,4.879184423412836,155.71628075253255,1.5849780795480626,7.350620731252074,3.945457781514384,5.111987788356544
4968,79803,IT002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",166.0,2764.0,4303998.0,T:Total,Y15-74:From 15 to 74 years,154.2,ICCS0101,21,Milano,M,Intentional homicide,IT,4.879184423412836,155.71628075253255,1.5849780795480626,7.350620731252074,5.038250461129229,5.111987788356544
4972,79963,IT002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",163.0,2764.0,4316398.0,T:Total,Y15-24:From 15 to 24 years,24.7,ICCS0101,28,Milano,M,Intentional homicide,IT,6.486890226526841,156.1649059334298,1.869783252016957,7.35349763123496,3.2068032436339315,5.093750200806762
4976,79967,IT002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",163.0,2764.0,4316398.0,T:Total,Y15-29:From 15 to 29 years,45.4,ICCS0101,28,Milano,M,Intentional homicide,IT,6.486890226526841,156.1649059334298,1.869783252016957,7.35349763123496,3.8155121050473024,5.093750200806762
4980,79971,IT002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",163.0,2764.0,4316398.0,T:Total,Y15-74:From 15 to 74 years,139.1,ICCS0101,28,Milano,M,Intentional homicide,IT,6.486890226526841,156.1649059334298,1.869783252016957,7.35349763123496,4.935193098929397,5.093750200806762
5088,81483,IT004M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",108.0,6827.0,2297917.0,T:Total,Y15-24:From 15 to 24 years,29.9,ICCS0101,16,Torino,M,Intentional homicide,IT,6.962827639118385,33.659250036619305,1.940585661829296,5.818873000956479,3.3978584803966405,4.68213122712422
5092,81539,IT004M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",107.0,6827.0,2291719.0,T:Total,Y15-24:From 15 to 24 years,25.9,ICCS0101,9,Torino,M,Intentional homicide,IT,3.927183044692652,33.568463453932914,1.3679223863488037,5.81617213153341,3.254242968705492,4.672828834461906
5096,81699,IT004M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",110.0,6827.0,2282197.0,T:Total,Y15-24:From 15 to 24 years,21.3,ICCS0101,10,Torino,M,Intentional homicide,IT,4.381742680408395,33.428987842390505,1.4774465174975435,5.812008516042496,3.05870707271538,4.700480365792417
5100,81703,IT004M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",110.0,6827.0,2282197.0,T:Total,Y15-29:From 15 to 29 years,34.9,ICCS0101,10,Torino,M,Intentional homicide,IT,4.381742680408395,33.428987842390505,1.4774465174975435,5.812008516042496,3.552486829208381,4.700480365792417
5104,81707,IT004M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",110.0,6827.0,2282197.0,T:Total,Y15-74:From 15 to 74 years,108.0,ICCS0101,10,Torino,M,Intentional homicide,IT,4.381742680408395,33.428987842390505,1.4774465174975435,5.812008516042496,4.68213122712422,4.700480365792417
5108,81867,IT004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",111.0,6827.0,2277857.0,T:Total,Y15-24:From 15 to 24 years,20.2,ICCS0101,10,Torino,M,Intentional homicide,IT,4.390091212925131,33.36541672769884,1.4793500043029248,5.810105029237114,3.005682604407159,4.709530201312334
5112,81871,IT004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",111.0,6827.0,2277857.0,T:Total,Y15-29:From 15 to 29 years,34.1,ICCS0101,10,Torino,M,Intentional homicide,IT,4.390091212925131,33.36541672769884,1.4793500043029248,5.810105029237114,3.529297384289471,4.709530201312334
5116,81875,IT004M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",111.0,6827.0,2277857.0,T:Total,Y15-74:From 15 to 74 years,97.1,ICCS0101,10,Torino,M,Intentional homicide,IT,4.390091212925131,33.36541672769884,1.4793500043029248,5.810105029237114,4.575741375297279,4.709530201312334
5120,82035,IT004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",111.0,6827.0,2269120.0,T:Total,Y15-24:From 15 to 24 years,19.8,ICCS0101,10,Torino,M,Intentional homicide,IT,4.406994782118178,33.2374395781456,1.483193001860551,5.806262031679489,2.9856819377004897,4.709530201312334
5124,82039,IT004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",111.0,6827.0,2269120.0,T:Total,Y15-29:From 15 to 29 years,32.1,ICCS0101,10,Torino,M,Intentional homicide,IT,4.406994782118178,33.2374395781456,1.483193001860551,5.806262031679489,3.4688560301359703,4.709530201312334
5128,82043,IT004M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",111.0,6827.0,2269120.0,T:Total,Y15-74:From 15 to 74 years,96.1,ICCS0101,10,Torino,M,Intentional homicide,IT,4.406994782118178,33.2374395781456,1.483193001860551,5.806262031679489,4.565389315976247,4.709530201312334
5132,82203,IT004M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",108.0,6827.0,2238663.0,T:Total,Y15-24:From 15 to 24 years,15.8,ICCS0101,12,Torino,M,Intentional homicide,IT,5.36034231146001,32.79131390068844,1.6790278371218472,5.792748753212146,2.760009940032921,4.68213122712422
