,Unnamed: 0,metroreg,year,unit,gdp,area,population,dfunemp_sex,dfunemp_age,unemployment,iccs,Nr_Crimes,metroreg_d,metroreg_type,iccs_d,country,crimes,density,crime/population_log,density_log,unemp_log,gdp_log
4326,67793,ES025M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",78.0,2034.0,904713.0,T:Total,Y15-24:From 15 to 24 years,16.2,ICCS0401,736,Santa Cruz de Tenerife,M,Robbery,ES,813.517656980722,44.47949852507375,6.701367631378334,6.097613468706311,2.785011242238338,4.356708826689592
4329,67900,ES025M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",77.0,2034.0,909298.0,T:Total,Y15-24:From 15 to 24 years,15.3,ICCS0401,747,Santa Cruz de Tenerife,M,Robbery,ES,821.5128593706354,44.70491642084563,6.711147590879622,6.102668575608964,2.72785282839839,4.343805421853684
4333,67904,ES025M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",77.0,2034.0,909298.0,T:Total,Y15-74:From 15 to 74 years,121.7,ICCS0401,747,Santa Cruz de Tenerife,M,Robbery,ES,821.5128593706354,44.70491642084563,6.711147590879622,6.102668575608964,4.801558999993482,4.343805421853684
4337,68012,ES025M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",78.0,2034.0,920253.0,T:Total,Y15-24:From 15 to 24 years,11.9,ICCS0401,665,Santa Cruz de Tenerife,M,Robbery,ES,722.6273644313031,45.24351032448378,6.582893687400475,6.114644334611149,2.476538400117484,4.356708826689592
4341,68016,ES025M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",78.0,2034.0,920253.0,T:Total,Y15-74:From 15 to 74 years,101.7,ICCS0401,665,Santa Cruz de Tenerife,M,Robbery,ES,722.6273644313031,45.24351032448378,6.582893687400475,6.114644334611149,4.622027303054514,4.356708826689592
4345,68124,ES025M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",76.0,2034.0,933402.0,T:Total,Y15-24:From 15 to 24 years,11.7,ICCS0401,682,Santa Cruz de Tenerife,M,Robbery,ES,730.6605299752947,45.88997050147493,6.593948960608087,6.128831678591144,2.4595888418037104,4.330733340286331
4349,68128,ES025M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",76.0,2034.0,933402.0,T:Total,Y15-74:From 15 to 74 years,93.1,ICCS0401,682,Santa Cruz de Tenerife,M,Robbery,ES,730.6605299752947,45.88997050147493,6.593948960608087,6.128831678591144,4.533674184283021,4.330733340286331
4353,68236,ES025M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2034.0,949471.0,T:Total,Y15-24:From 15 to 24 years,12.5,ICCS0401,697,Santa Cruz de Tenerife,M,Robbery,ES,734.092984409213,46.67999016715831,6.59863570234748,6.145900689768812,2.525728644308256,4.30406509320417
4357,68240,ES025M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",74.0,2034.0,949471.0,T:Total,Y15-74:From 15 to 74 years,90.1,ICCS0401,697,Santa Cruz de Tenerife,M,Robbery,ES,734.092984409213,46.67999016715831,6.59863570234748,6.145900689768812,4.500920164614292,4.30406509320417
4361,68348,ES025M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",62.0,2034.0,966184.0,T:Total,Y15-24:From 15 to 24 years,16.5,ICCS0401,484,Santa Cruz de Tenerife,M,Robbery,ES,500.93977958649697,47.501671583087514,6.2164858934340606,6.16334999463834,2.803360380906535,4.127134385045092
4365,68352,ES025M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",62.0,2034.0,966184.0,T:Total,Y15-74:From 15 to 74 years,109.8,ICCS0401,484,Santa Cruz de Tenerife,M,Robbery,ES,500.93977958649697,47.501671583087514,6.2164858934340606,6.16334999463834,4.69866052907543,4.127134385045092
4369,68408,ES026M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",84.0,7949.0,1133330.0,T:Total,Y15-24:From 15 to 24 years,12.0,ICCS0401,466,A Coruña,M,Robbery,ES,411.1776799343528,14.257516668763367,6.019025432352436,4.959869346164371,2.4849066497880004,4.430816798843313
4373,68451,ES026M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",85.0,7949.0,1128694.0,T:Total,Y15-24:From 15 to 24 years,10.4,ICCS0401,454,A Coruña,M,Robbery,ES,402.23479525894527,14.199194867278901,5.997035985926127,4.955770356506383,2.341805806147327,4.442651256490317
4376,68558,ES026M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",87.0,7949.0,1124114.0,T:Total,Y15-24:From 15 to 24 years,9.6,ICCS0401,473,A Coruña,M,Robbery,ES,420.7758287860484,14.141577556925398,6.042100218675904,4.951704314207191,2.26176309847379,4.465908118654584
4380,68562,ES026M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",87.0,7949.0,1124114.0,T:Total,Y15-74:From 15 to 74 years,82.0,ICCS0401,473,A Coruña,M,Robbery,ES,420.7758287860484,14.141577556925398,6.042100218675904,4.951704314207191,4.406719247264253,4.465908118654584
4384,68670,ES026M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",86.0,7949.0,1121771.0,T:Total,Y15-24:From 15 to 24 years,7.7,ICCS0401,429,A Coruña,M,Robbery,ES,382.4309952744366,14.112102151213989,5.946548232480462,4.949617830838716,2.0412203288596382,4.454347296253507
4388,68674,ES026M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",86.0,7949.0,1121771.0,T:Total,Y15-74:From 15 to 74 years,75.2,ICCS0401,429,A Coruña,M,Robbery,ES,382.4309952744366,14.112102151213989,5.946548232480462,4.949617830838716,4.320151230955794,4.454347296253507
4392,68782,ES026M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",86.0,7949.0,1121417.0,T:Total,Y15-24:From 15 to 24 years,7.9,ICCS0401,381,A Coruña,M,Robbery,ES,339.7487286174545,14.10764876085042,5.828206310912271,4.949302208605592,2.066862759472976,4.454347296253507
4396,68786,ES026M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",86.0,7949.0,1121417.0,T:Total,Y15-74:From 15 to 74 years,64.8,ICCS0401,381,A Coruña,M,Robbery,ES,339.7487286174545,14.10764876085042,5.828206310912271,4.949302208605592,4.1713056033582285,4.454347296253507
4400,68894,ES026M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",85.0,7949.0,1122006.0,T:Total,Y15-24:From 15 to 24 years,5.8,ICCS0401,440,A Coruña,M,Robbery,ES,392.1547656607897,14.115058497924267,5.971656572232518,4.94982729907095,1.7578579175523736,4.442651256490317
4404,68898,ES026M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",85.0,7949.0,1122006.0,T:Total,Y15-74:From 15 to 74 years,54.2,ICCS0401,440,A Coruña,M,Robbery,ES,392.1547656607897,14.115058497924267,5.971656572232518,4.94982729907095,3.992680908445601,4.442651256490317
4408,69006,ES026M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",79.0,7949.0,1123550.0,T:Total,Y15-24:From 15 to 24 years,5.9,ICCS0401,349,A Coruña,M,Robbery,ES,310.62258021449867,14.134482324820732,5.738578606766623,4.951202459826966,1.7749523509116738,4.3694478524670215
4412,69010,ES026M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",79.0,7949.0,1123550.0,T:Total,Y15-74:From 15 to 74 years,57.8,ICCS0401,349,A Coruña,M,Robbery,ES,310.62258021449867,14.134482324820732,5.738578606766623,4.951202459826966,4.056988775678332,4.3694478524670215
4416,69066,ES501M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",66.0,12648.0,920484.0,T:Total,Y15-24:From 15 to 24 years,20.7,ICCS0401,901,Granada,M,Robbery,ES,978.832874878868,7.277703984819735,6.886360917926095,4.2874005187572095,3.030133700271324,4.189654742026425
4420,69109,ES501M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",67.0,12648.0,919139.0,T:Total,Y15-24:From 15 to 24 years,17.5,ICCS0401,697,Granada,M,Robbery,ES,758.318382747332,7.267069892473119,6.631103327464134,4.2859382623713564,2.862200880929469,4.204692619390966
4423,69216,ES501M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",66.0,12648.0,917494.0,T:Total,Y15-24:From 15 to 24 years,16.9,ICCS0401,712,Granada,M,Robbery,ES,776.0268732002606,7.254063883617964,6.654187149996307,4.284146940490635,2.827313621929028,4.189654742026425
4427,69220,ES501M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",66.0,12648.0,917494.0,T:Total,Y15-74:From 15 to 74 years,132.8,ICCS0401,712,Granada,M,Robbery,ES,776.0268732002606,7.254063883617964,6.654187149996307,4.284146940490635,4.888844237042334,4.189654742026425
4431,69328,ES501M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",66.0,12648.0,917057.0,T:Total,Y15-24:From 15 to 24 years,13.1,ICCS0401,900,Granada,M,Robbery,ES,981.4002837337264,7.250608791903858,6.888980412766956,4.283670529632321,2.5726122302071057,4.189654742026425
4435,69332,ES501M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",66.0,12648.0,917057.0,T:Total,Y15-74:From 15 to 74 years,113.5,ICCS0401,900,Granada,M,Robbery,ES,981.4002837337264,7.250608791903858,6.888980412766956,4.283670529632321,4.7318028369214575,4.189654742026425
4439,69440,ES501M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",64.0,12648.0,917445.0,T:Total,Y15-24:From 15 to 24 years,13.9,ICCS0401,852,Granada,M,Robbery,ES,928.6660235763452,7.253676470588235,6.833749173183619,4.284093532720664,2.631888840136646,4.158883083359672
4443,69444,ES501M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",64.0,12648.0,917445.0,T:Total,Y15-74:From 15 to 74 years,103.7,ICCS0401,852,Granada,M,Robbery,ES,928.6660235763452,7.253676470588235,6.833749173183619,4.284093532720664,4.641502115235482,4.158883083359672
4447,69552,ES501M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",65.0,12648.0,919700.0,T:Total,Y15-24:From 15 to 24 years,13.8,ICCS0401,844,Granada,M,Robbery,ES,917.6905512667174,7.271505376344086,6.821860243669442,4.286548430001481,2.624668592163159,4.174387269895637
4451,69556,ES501M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",65.0,12648.0,919700.0,T:Total,Y15-74:From 15 to 74 years,95.4,ICCS0401,844,Granada,M,Robbery,ES,917.6905512667174,7.271505376344086,6.821860243669442,4.286548430001481,4.558078578454241,4.174387269895637
4455,69664,ES501M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",60.0,12648.0,925160.0,T:Total,Y15-24:From 15 to 24 years,13.3,ICCS0401,566,Granada,M,Robbery,ES,611.786069436638,7.314674256799494,6.416382661658021,4.292467595620128,2.5877640352277083,4.0943445622221
4459,69668,ES501M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",60.0,12648.0,925160.0,T:Total,Y15-74:From 15 to 74 years,98.7,ICCS0401,566,Granada,M,Robbery,ES,611.786069436638,7.314674256799494,6.416382661658021,4.292467595620128,4.592084946439436,4.0943445622221
4463,69776,ES510M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",118.0,1980.0,710281.0,T:Total,Y15-24:From 15 to 24 years,4.4,ICCS0401,349,Guipúzcoa,M,Robbery,ES,491.354829989821,35.87277777777778,6.197166534799444,5.882563821678676,1.4816045409242156,4.770684624465665
4467,69780,ES510M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",118.0,1980.0,710281.0,T:Total,Y15-74:From 15 to 74 years,25.7,ICCS0401,349,Guipúzcoa,M,Robbery,ES,491.354829989821,35.87277777777778,6.197166534799444,5.882563821678676,3.246490991901174,4.770684624465665
4471,69888,ES510M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",118.0,1980.0,713007.0,T:Total,Y15-24:From 15 to 24 years,3.6,ICCS0401,296,Guipúzcoa,M,Robbery,ES,415.1431893375521,36.01045454545455,6.028623495268286,5.886394393331468,1.2809338454620642,4.770684624465665
4475,69892,ES510M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",118.0,1980.0,713007.0,T:Total,Y15-74:From 15 to 74 years,24.2,ICCS0401,296,Guipúzcoa,M,Robbery,ES,415.1431893375521,36.01045454545455,6.028623495268286,5.886394393331468,3.186352633162641,4.770684624465665
4479,70000,ES510M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",107.0,1980.0,716552.0,T:Total,Y15-24:From 15 to 24 years,4.6,ICCS0401,228,Guipúzcoa,M,Robbery,ES,318.1904453549777,36.18949494949495,5.762650088284344,5.8913539749457895,1.5260563034950492,4.672828834461906
4483,70004,ES510M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",107.0,1980.0,716552.0,T:Total,Y15-74:From 15 to 74 years,25.5,ICCS0401,228,Guipúzcoa,M,Robbery,ES,318.1904453549777,36.18949494949495,5.762650088284344,5.8913539749457895,3.2386784521643803,4.672828834461906
4487,70112,ES522M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",63.0,7436.0,1249245.0,T:Total,Y15-24:From 15 to 24 years,21.0,ICCS0401,795,Cádiz,M,Robbery,ES,636.3843761632027,16.799959655728887,6.455802745821606,5.123961577955666,3.044522437723423,4.143134726391533
4491,70116,ES522M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",63.0,7436.0,1249245.0,T:Total,Y15-74:From 15 to 74 years,154.2,ICCS0401,795,Cádiz,M,Robbery,ES,636.3843761632027,16.799959655728887,6.455802745821606,5.123961577955666,5.038250461129229,4.143134726391533
4495,70224,ES522M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",64.0,7436.0,1249739.0,T:Total,Y15-24:From 15 to 24 years,17.6,ICCS0401,831,Cádiz,M,Robbery,ES,664.9388392296311,16.806603012372243,6.499695065342993,5.124356938635394,2.8678989020441064,4.158883083359672
4499,70228,ES522M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",64.0,7436.0,1249739.0,T:Total,Y15-74:From 15 to 74 years,140.2,ICCS0401,831,Cádiz,M,Robbery,ES,664.9388392296311,16.806603012372243,6.499695065342993,5.124356938635394,4.94306997460049,4.158883083359672
4503,70336,ES522M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",56.0,7436.0,1254728.0,T:Total,Y15-24:From 15 to 24 years,17.3,ICCS0401,602,Cádiz,M,Robbery,ES,479.7852602316996,16.873695535234,6.173338629282808,5.128341025148952,2.8507065015037334,4.02535169073515
4507,70340,ES522M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",56.0,7436.0,1254728.0,T:Total,Y15-74:From 15 to 74 years,127.1,ICCS0401,602,Cádiz,M,Robbery,ES,479.7852602316996,16.873695535234,6.173338629282808,5.128341025148952,4.844974178195408,4.02535169073515
4511,70396,ES_NM,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",81.0,351664.0,11673996.0,T:Total,Y15-24:From 15 to 24 years,231.2,ICCS0401,8374,Non-metropolitan regions in Spain,N,Robbery,ES,717.3207871580562,3.319644888302471,6.575523142439316,3.502442908846992,5.443283136798223,4.394449154672439
4515,70439,ES_NM,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",82.0,351664.0,11625311.0,T:Total,Y15-24:From 15 to 24 years,203.0,ICCS0401,7682,Non-metropolitan regions in Spain,N,Robbery,ES,660.7995261374083,3.3058007074935163,6.493450505102105,3.498263808510964,5.313205979041787,4.406719247264253
4518,70546,ES_NM,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",83.0,351664.0,11573763.0,T:Total,Y15-24:From 15 to 24 years,173.7,ICCS0401,7645,Non-metropolitan regions in Spain,N,Robbery,ES,660.5457533561038,3.2911423972883207,6.493066392352223,3.4938198307181585,5.157329673247059,4.418840607796598
4526,70658,ES_NM,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",83.0,351664.0,11546645.0,T:Total,Y15-24:From 15 to 24 years,155.5,ICCS0401,7103,Non-metropolitan regions in Spain,N,Robbery,ES,615.1570434528818,3.2834310591928655,6.421877590416864,3.4914740232881654,5.0466457316192885,4.418840607796598
4534,70770,ES_NM,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",82.0,328476.0,11524488.0,T:Total,Y15-24:From 15 to 24 years,138.0,ICCS0401,6779,Non-metropolitan regions in Spain,N,Robbery,ES,588.2256981828608,3.5084718518247913,6.37711071469777,3.557765665820363,4.927253685157205,4.406719247264253
4542,70882,ES_NM,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",81.0,328476.0,11543291.0,T:Total,Y15-24:From 15 to 24 years,133.2,ICCS0401,7240,Non-metropolitan regions in Spain,N,Robbery,ES,627.2041482797237,3.5141961665388033,6.441272082980722,3.559395905486207,4.891851758106289,4.394449154672439
4550,70994,ES_NM,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",75.0,328476.0,11596380.0,T:Total,Y15-24:From 15 to 24 years,140.6,ICCS0401,5294,Non-metropolitan regions in Spain,N,Robbery,ES,456.52177662339454,3.5303583823475693,6.123636402343897,3.5639844835303167,4.9459189793765646,4.31748811353631
4557,71740,FI001MC,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",147.0,9568.0,1585473.0,T:Total,Y15-24:From 15 to 24 years,18.7,ICCS0401,786,Helsinki,M,Robbery,FI,495.7511102365035,16.570579013377927,6.2060740069062295,5.110213867296838,2.928523523860541,4.990432586778736
4560,71782,FI001MC,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",147.0,9568.0,1603388.0,T:Total,Y15-24:From 15 to 24 years,19.4,ICCS0401,649,Helsinki,M,Robbery,FI,404.7679039633576,16.75781772575251,6.003313826201677,5.121449972276274,2.9652730660692823,4.990432586778736
4563,71824,FI001MC,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",146.0,9568.0,1620261.0,T:Total,Y15-24:From 15 to 24 years,17.0,ICCS0401,747,Helsinki,M,Robbery,FI,461.0368329546906,16.934165969899666,6.133477937754415,5.131918329152263,2.833213344056216,4.983606621708336
4567,71932,FI001MC,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",146.0,9568.0,1638293.0,T:Total,Y15-24:From 15 to 24 years,18.6,ICCS0401,794,Helsinki,M,Robbery,FI,484.6507920133944,17.122627508361205,6.183428615133907,5.14298592788709,2.923161580719156,4.983606621708336
4571,71936,FI001MC,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",146.0,9568.0,1638293.0,T:Total,Y15-74:From 15 to 74 years,68.1,ICCS0401,794,Helsinki,M,Robbery,FI,484.6507920133944,17.122627508361205,6.183428615133907,5.14298592788709,4.220977213155467,4.983606621708336
4575,72044,FI001MC,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",144.0,9568.0,1655624.0,T:Total,Y15-24:From 15 to 24 years,14.8,ICCS0401,821,Helsinki,M,Robbery,FI,495.8855392287138,17.30376254180602,6.206345132409924,5.153509058816366,2.694627180770069,4.969813299576001
4579,72048,FI001MC,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",144.0,9568.0,1655624.0,T:Total,Y15-74:From 15 to 74 years,62.5,ICCS0401,821,Helsinki,M,Robbery,FI,495.8855392287138,17.30376254180602,6.206345132409924,5.153509058816366,4.135166556742356,4.969813299576001
4583,72156,FI001MC,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",143.0,9568.0,1671024.0,T:Total,Y15-24:From 15 to 24 years,16.7,ICCS0401,824,Helsinki,M,Robbery,FI,493.110811095472,17.464715719063545,6.200733917742266,5.162767693941068,2.815408719422709,4.962844630259907
4587,72160,FI001MC,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",143.0,9568.0,1671024.0,T:Total,Y15-74:From 15 to 74 years,58.8,ICCS0401,824,Helsinki,M,Robbery,FI,493.110811095472,17.464715719063545,6.200733917742266,5.162767693941068,4.074141854904581,4.962844630259907
4591,72268,FI001MC,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",147.0,9568.0,1689725.0,T:Total,Y15-24:From 15 to 24 years,19.9,ICCS0401,980,Helsinki,M,Robbery,FI,579.9760316027756,17.66016931438127,6.36298677786377,5.173896875574709,2.990719731730447,4.990432586778736
4595,72272,FI001MC,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",147.0,9568.0,1689725.0,T:Total,Y15-74:From 15 to 74 years,66.2,ICCS0401,980,Helsinki,M,Robbery,FI,579.9760316027756,17.66016931438127,6.36298677786377,5.173896875574709,4.192680462942962,4.990432586778736
4598,72314,FI002M,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",103.0,14613.0,500166.0,T:Total,Y15-24:From 15 to 24 years,5.8,ICCS0401,140,Tampere,M,Robbery,FI,279.907070852477,3.4227468692260317,5.634457658269055,3.5330284998298715,1.7578579175523736,4.634728988229636
4601,72356,FI002M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",100.0,14613.0,503382.0,T:Total,Y15-24:From 15 to 24 years,7.3,ICCS0401,144,Tampere,M,Robbery,FI,286.06505596147656,3.444754670498871,5.656219253349611,3.539437781716012,1.9878743481543453,4.605170185988092
4604,72398,FI002M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",101.0,14613.0,506114.0,T:Total,Y15-24:From 15 to 24 years,6.6,ICCS0401,203,Tampere,M,Robbery,FI,401.09540538297694,3.463450352425922,5.994199317669203,3.5448503968622056,1.88706964903238,4.61512051684126
4608,72506,FI002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",102.0,14613.0,509356.0,T:Total,Y15-24:From 15 to 24 years,7.4,ICCS0401,153,Tampere,M,Robbery,FI,300.3793024917739,3.4856360774652706,5.705046017688628,3.55123563919343,2.0014800002101243,4.624972813284271
4612,72510,FI002M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",102.0,14613.0,509356.0,T:Total,Y15-74:From 15 to 74 years,26.2,ICCS0401,153,Tampere,M,Robbery,FI,300.3793024917739,3.4856360774652706,5.705046017688628,3.55123563919343,3.265759410767051,4.624972813284271
4616,72618,FI002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",102.0,14613.0,512081.0,T:Total,Y15-24:From 15 to 24 years,6.9,ICCS0401,149,Tampere,M,Robbery,FI,290.9695927011547,3.5042838568398005,5.673218769275883,3.5565712721591978,1.9315214116032136,4.624972813284271
4620,72622,FI002M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",102.0,14613.0,512081.0,T:Total,Y15-74:From 15 to 74 years,23.0,ICCS0401,149,Tampere,M,Robbery,FI,290.9695927011547,3.5042838568398005,5.673218769275883,3.5565712721591978,3.1354942159291497,4.624972813284271
